Edad,Ingreso_Anual,Deudas_Activas,Puntaje_Credito,Aprobado
56,30349,0,560,1
64,95079,4,466,1
37,80820,0,317,0
36,94996,2,546,1
28,54553,4,595,1
33,48525,0,713,1
68,25948,0,619,0
48,34498,0,480,0
50,38991,4,595,0
23,79790,1,360,0
37,27660,3,508,0
39,46245,0,465,1
66,20238,3,599,1
62,39920,3,650,0
63,66659,0,360,0
28,94874,0,562,1
32,62517,3,423,0
34,95885,1,537,1
46,66350,3,841,1
34,97179,1,389,1
47,48274,2,438,0
56,65013,1,661,1
38,59913,4,712,0
45,65819,0,392,1
45,97857,2,433,0
44,84910,3,503,1
45,43485,1,337,0
45,22860,2,756,0
65,69875,4,833,0
47,34919,1,737,0
68,93947,3,523,1
37,29586,3,467,1
51,71986,1,406,1
22,43055,4,679,0
21,54890,0,323,0
52,83081,0,810,0
61,48807,3,606,0
38,67177,4,657,1
36,88625,3,669,0
63,34242,0,470,1
52,76317,3,521,1
31,59978,1,742,1
68,36433,1,452,1
22,53282,4,675,0
62,96519,0,580,0
68,63578,4,518,1
45,90207,4,785,1
54,44133,0,809,0
27,70317,2,634,0
55,85950,2,709,1
26,79612,3,353,0
65,84873,2,374,1
65,82002,1,648,0
55,72508,4,692,1
35,58379,3,456,1
43,35231,4,380,1
20,61163,0,507,0
68,51676,2,385,1
44,75535,0,746,1
29,66110,3,476,1
35,66978,1,810,0
35,92369,2,438,0
27,24752,0,401,0
48,44507,2,772,0
58,61495,4,841,1
47,80886,1,493,0
25,90559,2,785,1
35,20982,1,613,0
39,99841,4,546,0
35,36146,4,737,1
26,74843,0,372,1
60,96737,3,368,1
33,43636,0,451,1
62,47332,1,393,1
45,71434,0,734,1
45,81271,2,730,1
33,82726,0,756,1
26,30108,3,729,0
52,88896,3,528,1
45,62553,1,329,1
64,60880,4,634,0
39,72077,3,476,0
22,23625,1,708,1
23,58237,3,536,1
45,21223,3,577,1
30,79303,4,376,0
21,85197,2,839,0
33,94693,1,457,0
63,57760,3,466,1
49,99182,3,484,1
68,77966,0,688,1
31,49024,2,311,0
45,90323,4,468,0
63,43202,1,725,0
52,71524,3,748,1
32,63908,1,793,0
33,56067,4,748,0
43,29360,2,405,0
53,32941,0,726,1
63,35993,2,397,0
45,34620,0,525,0
40,40193,1,746,1
47,71559,2,775,1
67,41248,2,502,1
55,65852,2,596,0
59,25027,4,315,1
21,83410,1,677,1
61,24260,0,635,1
28,57596,2,319,0
42,29012,1,739,0
34,45823,4,543,1
32,93851,4,543,1
42,67027,1,691,1
36,98167,0,561,0
67,45099,1,519,1
21,56992,1,307,0
39,30977,3,745,0
39,76234,4,313,1
65,67376,0,686,0
22,53978,3,321,0
31,29218,1,524,1
59,41788,4,534,0
21,40501,3,640,1
55,97989,3,433,1
33,35210,0,477,1
35,94225,1,819,1
38,65489,0,838,1
53,83721,3,736,0
63,62653,3,350,0
65,60950,0,742,1
25,28916,3,580,0
32,85911,2,343,1
55,51449,4,664,0
41,40782,1,568,0
37,40243,4,592,0
31,49379,1,493,0
49,57780,3,670,1
59,50740,0,377,1
26,39984,0,488,1
51,20050,3,689,1
67,26590,1,324,1
38,60205,3,601,1
25,35162,1,657,1
39,69746,3,393,0
46,33105,3,635,0
62,57499,3,463,1
56,56641,0,640,1
67,31628,1,371,1
26,62032,3,341,1
24,85029,4,710,1
30,58516,4,320,1
34,21476,0,300,1
22,60800,2,375,0
24,55788,0,697,0
42,46240,2,387,1
56,30922,0,316,0
28,84198,4,628,0
34,78739,3,509,1
22,93602,1,682,0
48,32089,3,445,1
25,52600,4,752,1
36,66176,1,692,1
45,28167,2,609,1
40,98352,2,791,1
27,41164,4,729,0
40,51415,1,300,0
30,93653,3,340,1
57,91895,4,511,1
27,99900,2,632,0
61,95829,4,745,1
43,78650,3,603,1
54,78981,0,453,0
33,94868,0,822,1
33,20615,3,324,0
29,65612,1,324,0
31,97937,4,405,1
57,61936,3,418,1
63,49372,0,407,0
65,87875,2,629,1
53,81700,3,479,0
60,28109,3,430,0
29,43758,3,467,0
36,33317,0,522,0
36,89001,0,768,0
22,71423,3,577,1
50,45622,3,489,0
20,26800,1,830,0
31,55539,2,825,1
58,22600,4,489,0
23,91054,4,517,1
61,49369,4,598,0
32,36689,0,610,0
53,58469,0,535,1
61,20958,1,467,0
40,80012,0,492,0
41,89074,3,541,0
23,80021,2,461,0
37,70782,2,638,1
24,95519,2,754,0
38,79315,2,434,1
21,44642,4,492,1
31,99003,4,701,0
36,20205,3,691,1
29,32442,1,341,1
53,25691,0,392,1
25,58909,0,514,0
27,39504,4,648,0
30,84270,2,812,0
31,78051,3,634,0
28,58798,1,698,0
21,69330,4,463,1
27,98919,3,405,0
30,61716,3,531,1
55,94624,4,832,0
29,66982,3,476,1
40,47444,2,593,1
39,44734,3,564,0
67,61745,1,819,1
27,54571,3,569,0
55,35389,0,511,1
48,65038,3,462,1
61,92795,4,352,0
31,65168,0,532,1
33,98082,4,737,0
67,87690,1,817,0
69,94302,2,343,0
40,31230,1,815,0
41,25902,0,391,1
40,86758,2,737,0
63,47050,3,636,1
69,94586,0,593,0
49,89110,2,563,1
58,96693,4,404,0
39,39575,2,523,0
43,78940,4,718,1
42,60244,4,414,1
26,34962,2,534,1
28,97332,1,573,0
20,44450,1,529,0
45,73494,4,333,0
57,65037,0,687,1
57,50041,2,800,0
63,30715,0,761,0
41,41803,1,748,1
63,88906,0,513,1
29,81726,3,345,1
25,21908,3,704,0
36,57075,1,632,1
69,84587,0,539,0
57,73648,2,553,0
43,41134,1,527,1
29,76143,3,465,1
27,89123,1,810,1
40,65153,0,689,0
25,22413,0,722,1
40,42555,0,710,0
58,30952,4,746,1
43,88993,0,702,0
52,94000,3,396,0
37,86686,3,678,0
47,52264,4,485,0
51,67553,3,543,0
31,74359,3,802,1
67,29808,1,587,0
61,72330,0,668,1
46,58345,1,364,1
29,89617,1,461,1
65,59222,3,717,0
61,77755,2,780,1
51,28933,0,568,0
61,88207,2,489,1
45,63739,3,705,1
44,67738,4,788,0
30,41883,1,611,1
42,63401,3,393,0
53,35380,3,689,0
59,38212,2,846,0
42,48174,4,710,1
48,26861,1,511,1
50,26094,4,668,0
26,71319,4,467,0
59,66728,4,313,0
52,44363,0,506,1
40,59300,4,342,1
21,74808,3,741,1
37,25943,0,814,1
66,62616,0,694,1
52,94329,4,537,0
56,45287,3,830,0
53,53971,1,703,1
39,76152,4,513,1
54,62351,0,673,1
69,80040,1,431,0
37,80616,1,308,0
65,43897,0,452,0
43,43010,1,730,1
27,60154,3,782,1
49,40114,3,604,0
63,39050,4,583,1
29,41125,4,771,0
42,70396,1,489,0
68,64846,0,827,0
30,40396,3,811,1
21,58973,2,642,1
45,43574,4,729,1
55,33869,3,333,1
52,86194,1,770,0
66,82167,3,693,0
32,76147,3,794,1
59,32122,1,812,1
44,63827,4,621,0
23,33335,4,414,0
61,83576,2,513,0
38,41677,2,444,0
37,48223,4,477,0
56,49814,4,659,0
49,63185,4,584,1
38,96794,4,544,0
42,95675,3,505,1
35,62325,2,641,1
20,60503,1,659,0
31,39514,0,798,1
43,76196,1,440,0
53,40917,0,521,1
27,74699,3,688,0
37,70119,2,629,0
67,45061,0,692,1
24,29947,4,657,0
45,52632,3,693,0
49,39352,0,339,0
32,43653,4,572,0
38,87115,3,719,1
48,63755,0,369,0
22,91988,4,757,0
45,57921,2,533,0
59,79003,3,496,0
31,66668,0,808,1
21,75175,4,835,0
30,67738,2,446,1
63,73452,4,758,1
47,88323,2,366,0
37,66149,0,329,1
32,35839,4,406,1
56,22155,4,689,0
41,27019,1,705,0
31,74512,3,420,0
21,81690,4,310,0
56,46190,2,646,0
26,30928,3,552,1
45,68425,0,418,1
45,94134,3,819,1
43,68974,1,514,1
31,67796,0,379,1
35,68743,4,718,1
42,99455,0,588,1
59,90035,0,533,0
28,57677,1,560,0
51,76321,2,321,0
34,78973,0,377,0
56,72414,2,313,0
32,45602,3,447,0
24,49692,1,329,0
30,68750,4,737,1
29,41760,0,829,1
32,88456,2,362,1
60,44085,0,729,0
65,83964,1,434,1
69,42925,4,456,1
34,25615,3,553,1
61,57083,3,486,1
26,88319,2,678,0
59,29605,3,626,0
47,64608,2,498,1
51,39192,4,470,0
54,23331,0,614,0
34,71330,1,305,0
67,69949,4,555,0
55,88382,4,619,1
40,57586,3,547,0
25,72243,3,303,0
20,78618,1,812,1
23,98311,0,805,0
30,27549,4,330,1
63,72494,3,574,0
45,43958,4,624,1
56,57538,0,476,0
42,25833,2,586,1
48,43386,0,378,0
40,91778,4,542,1
67,44832,4,800,0
64,97857,1,504,0
64,58930,4,759,1
68,52407,3,682,0
46,24073,1,632,1
58,37667,4,465,1
59,36035,0,460,0
32,26732,4,305,0
42,75097,0,504,1
35,23487,0,831,0
49,77702,4,399,0
23,49075,0,344,1
59,91031,2,756,0
35,34781,1,526,1
50,59865,4,614,0
61,28469,2,351,1
44,65167,0,445,0
63,39928,0,580,0
31,96521,1,422,1
45,59599,2,770,0
56,36775,2,596,0
67,86504,4,811,1
52,95918,0,801,1
47,90687,3,501,0
28,46804,4,714,0
31,52259,4,721,1
24,63560,4,819,0
47,47256,1,372,1
54,26125,1,644,0
24,24370,4,326,1
53,24838,3,468,0
65,77429,2,508,0
53,23134,2,842,0
32,63199,0,844,0
58,97092,2,609,0
61,53822,2,479,0
64,40113,3,737,1
67,83594,2,776,0
33,22669,3,694,1
30,69427,1,841,0
61,32938,3,356,1
57,25717,1,473,1
23,97818,3,625,1
52,67659,4,621,0
26,84575,1,482,1
60,99737,1,534,0
27,36289,2,485,0
56,44406,1,565,1
29,32873,3,628,0
62,43461,4,664,0
34,40710,4,323,0
57,33448,2,560,0
34,35198,3,654,0
24,93158,3,495,1
48,87938,0,789,0
38,70799,1,632,1
29,54961,2,620,1
31,63007,4,746,1
23,85470,0,676,1
50,72256,3,502,1
37,40739,1,389,0
35,78186,4,476,0
59,46547,0,331,1
55,71431,3,542,1
44,45476,4,369,1
42,98411,4,370,0
31,30686,3,457,0
53,37536,3,848,0
55,54062,2,625,1
56,68216,4,334,1
22,45041,3,779,1
28,51653,0,759,1
37,41673,1,715,0
62,30367,2,718,1
54,39629,3,810,0
53,92190,1,667,1
60,45063,2,506,0
33,39322,4,660,0
23,32693,1,735,0
48,29241,2,569,1
60,49778,3,532,1
64,32651,3,405,0
69,45966,2,317,1
34,29275,4,794,1
47,65606,2,559,1
61,21658,0,784,0
35,92468,2,612,0
31,34248,2,401,0
24,44437,3,836,0
53,59727,4,479,1
61,38201,2,809,0
20,61150,1,776,0
58,34999,3,699,0
51,26376,3,649,0
45,71673,2,514,1
36,23476,1,682,1
67,89902,2,423,0
46,97994,1,591,1
43,82878,3,627,0
54,40615,1,397,1
65,31164,2,599,0
61,59316,0,329,0
58,88560,0,373,1
45,49559,1,471,1
68,82968,2,383,0
57,86800,4,589,1
42,29047,0,384,1
41,64985,3,553,0
23,92123,2,818,0
68,26577,2,751,0
28,23870,0,606,1
23,54094,4,483,1
26,75329,3,613,1
42,29217,4,640,1
21,86141,3,526,1
68,42343,0,563,0
43,70822,2,749,0
59,33003,3,550,0
50,79538,2,707,1
66,52089,1,469,1
50,73595,1,431,0
66,50029,0,345,0
59,99023,0,649,1
67,71324,0,398,0
62,71962,1,336,1
53,59042,3,737,0
43,96380,4,374,1
68,65957,0,357,1
45,63739,4,318,0
35,58733,4,701,1
66,65389,1,487,0
32,49715,3,438,0
34,59116,1,442,0
46,76922,0,407,1
23,76251,1,520,0
35,81794,1,444,0
49,37580,1,809,1
63,20823,0,675,0
49,27084,0,304,0
55,97991,1,687,0
22,30607,1,462,1
41,96355,4,664,1
68,31969,3,716,0
41,83059,4,808,1
69,37333,3,320,0
69,97236,3,816,1
68,56668,1,496,0
31,31945,4,644,0
40,66526,3,629,1
23,67717,3,677,0
50,79426,0,510,0
63,98349,3,459,1
50,24601,1,653,1
42,32930,2,539,0
39,24333,0,378,1
34,90935,2,451,1
42,37839,1,816,0
47,71337,2,682,1
35,60204,3,651,1
56,40195,2,500,1
40,47848,4,432,0
34,60854,1,468,0
36,70998,4,690,0
69,87390,2,684,0
56,51558,4,397,0
32,22985,0,676,0
38,81794,2,639,0
49,63585,4,830,0
64,60264,3,431,0
37,53326,2,509,0
33,79261,0,304,0
55,54022,3,676,1
55,35667,2,353,0
39,38065,3,797,1
38,30006,2,497,1
64,91819,2,740,1
63,65076,1,479,1
26,88861,4,540,0
63,70393,2,619,0
23,23143,0,800,0
53,77505,4,322,0
21,32417,1,479,0
24,51300,4,474,1
29,48896,4,497,0
51,70629,2,837,1
61,47606,0,753,1
60,59916,2,398,1
32,81330,0,726,0
58,27551,0,752,1
24,76422,3,490,0
29,87782,2,798,0
29,85391,1,490,1
57,83411,4,440,0
46,93185,3,474,0
40,20888,1,719,1
27,77135,2,733,0
20,49424,0,739,1
47,61559,2,830,1
68,31075,2,831,0
58,42699,3,660,1
33,67972,1,745,1
40,29950,3,656,0
49,25413,1,358,0
40,59305,3,466,1
68,23569,4,562,1
28,86778,0,730,1
36,50085,0,495,0
24,96023,0,653,0
50,56163,4,346,1
59,69592,4,608,0
57,77333,0,529,1
62,28039,0,710,1
38,28198,1,615,0
55,54354,1,376,1
69,23824,2,361,0
52,70420,3,537,1
32,23436,1,377,0
33,60857,1,715,0
52,36057,1,323,1
48,21310,1,328,1
62,95355,4,790,0
68,98993,2,434,0
55,86013,1,650,0
63,80022,3,649,0
29,28906,1,580,1
50,29868,4,775,0
25,38546,0,591,1
20,92855,0,488,1
26,53149,2,718,1
46,87381,0,767,1
40,43684,1,505,0
47,49858,4,541,0
35,65330,2,605,1
65,79204,1,483,1
42,45293,0,777,0
39,76869,3,803,1
57,24629,1,427,1
44,25704,3,748,1
47,21776,3,529,1
24,77255,2,340,1
40,68281,4,691,1
37,51236,0,639,0
66,86780,0,320,1
25,21333,1,646,0
48,89205,0,309,0
38,70946,2,386,1
52,75333,0,844,1
20,47277,1,638,1
64,70606,0,303,0
22,21933,4,322,0
61,53514,3,496,0
40,82958,3,797,0
54,26827,3,572,1
60,50844,4,750,0
59,20792,2,406,0
22,59695,1,677,0
44,62510,4,499,1
64,59137,1,301,0
57,93410,2,420,1
64,59632,4,448,0
39,56790,0,451,0
63,50885,2,605,1
64,85214,3,774,0
53,96544,4,663,1
40,64870,2,370,1
67,68110,2,332,1
42,25171,4,456,1
25,29589,3,629,1
32,38077,3,686,1
68,84874,2,458,0
42,92246,1,838,0
28,58227,2,526,1
36,34937,4,551,1
21,29754,4,666,0
38,45688,4,561,0
38,27048,3,837,0
26,42568,0,342,1
61,95019,4,830,0
61,37545,4,315,1
39,65217,1,404,1
28,68122,1,502,1
36,53746,2,358,0
46,28709,2,347,1
66,45358,2,576,1
21,31023,4,711,0
55,48756,1,477,0
38,83175,2,413,1
36,74281,1,595,1
24,69289,4,737,0
58,78097,4,565,0
37,96681,2,461,0
26,67259,4,803,1
36,38839,4,335,1
58,47410,1,757,0
55,31447,0,670,0
59,95665,3,785,1
64,33907,2,571,1
23,41637,0,478,1
57,58196,2,779,1
44,42369,0,458,0
24,22589,4,503,1
49,43560,2,577,0
31,23034,0,442,1
23,20169,3,819,1
43,23239,4,811,1
48,23415,2,415,1
28,96944,2,691,0
23,23484,0,642,0
43,73987,2,672,0
33,38225,4,668,1
24,81104,1,514,1
37,40936,0,810,1
61,59612,3,626,1
38,59952,2,336,0
31,78945,4,679,0
37,25380,2,811,0
36,70298,3,623,1
49,47260,4,668,1
43,52879,3,523,0
30,36143,4,399,1
54,69744,1,374,0
42,92949,4,736,0
36,51578,3,667,1
20,77331,0,362,0
34,83815,1,398,1
51,91519,2,524,0
28,39178,1,374,0
34,95857,1,483,1
47,80197,2,592,1
43,56366,4,356,1
54,72955,1,548,0
41,61911,1,768,0
46,73619,0,439,0
38,64296,0,658,0
64,42791,3,707,1
31,28301,2,773,0
39,55779,4,745,0
20,56894,4,531,1
40,99618,3,599,1
68,69250,4,725,0
64,90994,4,460,0
20,61770,0,700,0
29,42300,4,677,0
66,88235,4,556,0
51,49485,3,793,1
58,60285,3,788,0
41,86555,1,481,0
37,52471,4,825,0
67,68671,4,399,1
65,40270,4,657,1
51,33698,0,530,1
46,92265,4,305,0
47,59729,0,389,1
37,31171,1,363,0
58,99483,2,387,0
68,80684,4,332,1
48,75165,3,371,1
37,69948,3,552,1
63,54725,4,406,1
27,39450,0,813,0
50,33300,3,435,0
53,24441,3,708,0
26,39332,1,420,0
55,40115,1,777,1
37,61997,1,393,1
57,33615,3,804,1
28,34732,3,306,1
28,45367,4,490,1
65,62738,4,756,0
27,20981,0,685,0
54,82881,3,577,1
37,78609,4,747,1
24,28566,4,351,0
33,91885,1,704,1
47,30728,1,695,1
49,56214,1,510,1
23,77935,2,569,0
58,65588,4,844,1
39,38953,1,581,0
44,88408,1,697,1
47,94904,3,515,0
31,54103,1,731,0
21,90949,3,620,1
62,69264,0,792,0
33,40156,1,427,1
41,33423,3,373,1
50,58062,1,775,1
42,62805,0,751,0
67,21987,1,761,0
39,82979,3,737,0
57,57597,0,555,0
23,47868,0,747,1
34,96970,0,401,0
43,83805,2,582,0
44,36636,3,503,0
20,77467,2,385,0
26,37007,0,623,1
50,96864,2,463,1
31,23389,1,356,1
61,29458,2,505,0
24,88481,4,728,1
63,94888,0,447,1
69,96022,0,600,1
61,61400,3,589,1
57,87628,1,320,0
31,71857,3,436,0
58,84367,2,668,1
37,56527,4,821,1
21,90648,4,735,0
29,36937,4,329,0
34,57672,4,747,1
49,21112,1,524,1
63,55545,2,685,1
36,68355,4,728,1
23,95561,0,828,0
26,54082,2,327,0
60,80482,1,425,1
50,99098,4,798,1
58,31304,1,486,0
53,76625,4,671,0
25,92551,0,437,1
69,64885,2,636,0
57,91246,0,513,1
64,32588,4,590,1
53,40967,3,670,1
63,44256,2,829,1
34,78348,1,848,0
33,45052,4,595,1
25,78479,0,718,0
69,80200,3,660,1
56,22506,4,457,1
69,40709,1,374,0
51,78535,0,671,0
22,64840,2,820,0
22,80587,3,405,1
41,79321,4,666,0
41,63202,4,701,1
29,76588,4,402,1
22,23090,4,624,1
31,79231,0,672,1
48,41552,2,637,0
67,53741,1,332,1
36,41661,3,407,0
26,61025,4,721,0
32,26092,4,568,0
21,55674,2,372,1
23,20570,2,480,0
29,32084,0,451,1
58,85843,0,811,0
43,80752,0,367,1
36,89278,3,671,1
25,20765,0,647,1
38,44198,4,331,1
24,81201,0,378,1
51,93271,3,558,0
29,67199,0,796,0
28,31377,0,474,1
46,99833,4,666,0
32,28036,4,314,0
38,60364,4,350,0
40,57443,0,406,1
43,21663,4,768,0
57,59244,2,501,0
23,78391,1,517,0
43,97564,1,340,1
54,35077,4,684,1
22,77849,3,635,1
23,39631,4,404,0
56,72652,4,502,1
59,87446,0,809,0
67,53500,3,394,1
54,39897,4,476,1
50,78915,2,364,1
63,57377,1,523,1
44,96670,2,679,1
59,46897,2,554,1
32,67280,2,597,0
23,77320,3,470,0
65,92592,3,663,1
33,88289,3,372,1
32,51941,1,359,0
46,34234,0,754,1
25,95172,4,635,0
36,23376,4,423,0
55,50783,0,754,0
59,61249,4,313,1
68,63025,2,715,1
54,36447,1,326,1
36,36713,4,349,1
60,24858,1,486,1
21,71115,0,356,1
32,79834,4,333,0
21,24539,1,837,1
47,83983,2,670,0
62,38857,2,385,1
45,25364,0,459,1
41,85985,3,724,1
66,79169,4,405,0
62,41078,2,690,0
22,57574,2,811,0
54,20869,0,574,0
31,82624,2,588,1
43,60075,4,557,0
24,23659,0,519,1
39,56370,1,826,0
58,78185,0,832,1
58,99921,4,358,1
32,63751,4,659,0
60,82758,1,412,0
64,25131,0,575,1
31,21358,4,556,1
32,77371,4,628,0
29,99139,1,534,0
52,36246,3,350,1
59,37216,0,520,0
35,61209,4,529,0
64,62987,2,521,1
54,40577,1,353,1
22,62320,3,572,0
24,31301,3,497,1
45,95051,1,427,1
30,20891,3,308,1
26,41972,4,526,0
29,70457,3,433,0
61,74435,0,315,0
53,40932,2,514,0
22,24192,4,411,1
27,36128,1,456,1
50,42836,2,724,1
30,44837,4,751,1
64,42778,2,617,1
26,63130,3,659,1
64,36708,1,675,0
21,44232,1,595,1
25,77266,0,497,1
60,59412,3,697,0
51,24782,0,541,0
39,81196,0,728,0
53,46315,3,305,1
69,30052,4,617,0
35,39521,0,511,1
44,89434,2,572,0
31,89690,4,383,0
26,55546,3,659,1
58,99345,1,680,1
36,45972,4,839,0
64,98059,0,440,1
30,84385,2,809,0
25,42030,3,472,1
42,60376,1,319,1
46,97400,2,802,0
65,98412,1,526,1
25,38055,3,408,0
57,45493,4,619,0
21,94861,0,607,0
41,56775,3,386,0
39,71057,2,527,1
44,56253,4,609,1
34,71884,1,678,1
68,96497,4,684,0
48,37705,4,412,1
27,64676,2,592,0
56,99045,0,604,1
68,27101,4,590,1
52,82495,4,404,0
41,24743,0,590,1
69,28951,0,776,1
66,27014,1,820,1
24,56180,1,359,1
58,76977,0,611,1
37,79534,3,405,1
57,83209,0,388,1
56,61908,1,567,0
49,70918,2,418,1
50,28219,2,744,0
29,27163,4,728,1
34,22470,2,650,1
61,36543,1,605,1
67,39276,2,501,1
63,56881,3,322,1
37,98950,0,389,0
42,27749,0,770,1
52,44182,1,392,0
35,97450,4,584,1
57,41383,0,608,0
54,98578,2,835,1
53,45412,3,675,0
47,33181,4,798,0
21,64898,4,441,0
49,79630,4,351,0
32,23405,0,369,0
60,30862,4,559,1
35,74679,1,592,1
24,48688,2,677,0
47,68017,3,338,1
58,32939,2,647,1
64,59585,1,824,0
39,42942,1,805,0
43,25272,2,681,1
46,64134,0,724,0
49,44265,1,735,0
64,68192,4,621,1
46,48668,3,549,1
45,89283,3,479,0
26,29297,1,328,1
61,84005,4,795,1
66,78434,2,625,1
57,84749,3,486,0
24,21607,4,354,0
42,79183,4,813,1
47,76305,0,709,0
53,47973,1,316,1
34,43117,4,387,0
51,27645,2,522,0
45,62238,3,357,1
67,89694,0,529,0
50,61773,2,453,0
38,36786,3,572,1
28,60693,1,345,0
48,46578,2,751,1
58,66408,3,605,0
23,89702,0,726,0
22,35076,3,417,0
48,39377,4,550,1
30,29278,0,702,0
52,84808,2,499,0
57,53539,1,445,1
30,31440,0,350,1
46,46245,0,667,1
52,42097,0,619,0
40,93703,3,498,1
58,87092,4,740,1
50,21151,1,444,1
57,41698,1,358,1
65,37601,4,442,1
21,46807,3,522,1
46,65302,3,399,0
55,28039,4,325,1
30,67427,4,731,1
66,91839,2,825,1
37,78049,3,421,1
20,39053,0,764,1
54,75413,1,564,1
54,85958,3,306,0
50,51275,4,519,1
47,46597,0,695,0
58,97521,2,756,1
20,88908,2,407,1
44,75188,0,791,1
62,54710,0,759,0
57,95486,4,308,0
39,69050,4,666,1
22,69249,1,424,0
21,54247,1,461,0
37,90162,2,335,1
63,46408,0,303,0
29,96313,2,712,0
24,90683,4,386,1
28,25443,3,782,1
21,20079,4,357,1
53,58345,3,439,1
57,32901,0,471,1
50,87759,0,559,0
29,62732,0,794,1
69,99304,1,324,0
31,37507,1,497,0
55,55391,3,722,0
40,54171,2,417,1
68,71730,2,305,1
66,27485,3,396,0
25,57748,1,371,0
67,23878,4,731,1
68,21949,3,679,0
22,40881,2,849,1
29,71306,3,355,0
24,29958,3,402,0
65,79185,0,515,0
45,28697,1,320,0
40,35493,0,509,1
64,62801,1,590,1
45,41199,3,487,0
57,85792,1,450,1
63,54488,2,490,1
45,50493,0,706,0
27,69002,3,513,1
24,43731,2,777,1
34,27076,1,493,0
35,21071,1,549,0
20,87602,2,340,1
35,61410,1,669,1
56,74327,0,319,0
22,81072,4,308,0
66,61041,1,502,0
50,73326,3,317,0
32,58549,1,618,0
35,73096,3,581,0
62,75578,1,775,0
40,66390,1,551,1
21,66052,3,639,0
46,63167,0,761,0
57,74587,4,700,0
45,81292,4,670,0
57,95419,0,581,0
65,62139,1,689,1
44,30707,4,636,0
30,33140,0,644,0
27,31093,0,818,1
27,92043,4,572,1
52,25830,3,552,0
26,50608,2,673,0
57,67287,3,305,1
40,53427,1,713,1
27,48395,3,797,0
40,37970,2,355,0
39,90218,2,697,0
27,96475,0,537,0
65,94362,1,789,0
50,43371,0,321,1
69,39266,3,740,0
48,39195,3,340,0
67,47315,4,557,1
28,95246,0,750,1
34,61581,0,347,0
49,65537,0,802,1
45,99697,0,438,0
29,95265,2,501,0
48,42184,4,808,1
35,43279,1,585,0
55,46570,1,532,1
39,63030,1,615,0
64,82245,2,760,0
56,75467,4,849,1
41,55133,4,620,0
26,98731,2,474,0
42,63805,0,338,1
60,63998,3,732,0
59,37238,0,784,0
48,88264,1,357,1
35,68245,0,795,0
57,43557,2,433,1
47,90474,1,808,1
67,85667,3,455,0
57,85074,1,500,0
50,78204,0,798,1
33,45575,4,701,0
52,96024,4,795,1
28,40069,4,787,0
46,44400,1,459,0
43,44146,4,510,0
32,26846,2,752,1
45,60352,3,369,0
48,43694,4,613,1
68,41740,2,730,1
62,69438,2,681,0
47,50996,1,466,0
47,83874,1,690,0
27,79682,3,618,1
42,64200,3,416,1
48,42970,0,811,0
24,30895,3,502,0
61,58071,1,461,0
26,72268,2,761,0
61,42258,0,500,1
55,77300,3,530,0
60,81915,2,815,0
46,28444,1,505,1
65,95147,4,630,0
21,96064,0,646,0
44,86535,2,648,0
28,23760,1,459,1
46,56884,1,551,0
20,46022,0,521,0
42,74504,0,693,0
29,63130,3,695,0
61,63881,3,466,0
44,82399,0,751,0
22,56451,0,437,0
25,71413,2,509,0
25,82278,3,513,0
21,49639,1,659,1
37,54621,3,534,1
42,33079,3,696,0
21,26895,0,603,0
31,72142,0,408,0
41,32552,3,689,0
56,68821,4,419,0
39,53630,4,509,0
58,90063,3,726,0
43,32247,4,843,1
67,37603,3,629,0
39,65564,0,525,1
20,20527,0,446,1
20,76521,0,639,1
36,88458,1,479,1
20,25849,0,589,0
64,70314,0,486,0
49,65724,3,785,0
60,37230,4,636,0
66,92495,4,407,0
22,62730,0,425,1
65,23323,0,333,0
30,20445,0,737,0
43,29963,3,575,1
41,70511,3,793,0
63,35437,3,481,0
64,36855,4,538,0
45,30847,1,647,1
32,23236,4,445,1
20,81897,3,343,1
43,33487,2,798,0
29,97384,1,594,1
54,82423,0,830,0
43,33155,4,510,1
47,31255,1,701,1
55,21979,2,530,1
35,41305,1,638,1
59,94543,4,304,0
35,55094,3,610,0
36,55098,0,461,1
34,53770,3,515,0
35,29734,3,470,1
34,91984,4,551,1
53,59605,3,337,0
30,97932,3,527,1
20,75619,4,577,0
34,47881,4,584,0
45,83401,2,809,0
23,51177,3,665,0
62,60122,1,367,1
24,55297,0,403,0
54,56680,0,700,1
32,71044,4,545,0
29,64084,4,491,1
30,54189,2,595,1
37,33510,3,443,0
53,42152,4,325,1
58,46445,4,550,1
60,96688,0,492,1
61,91153,3,680,1
69,21195,2,301,1
42,79949,4,344,1
26,45433,4,302,0
58,25305,4,748,0
22,78860,0,434,1
31,93613,4,590,0
26,68648,4,577,0
68,83090,0,475,0
45,62113,4,581,0
52,62642,3,419,0
56,53062,3,473,1
67,91633,0,738,1
34,61604,3,758,0
21,26678,2,640,1
60,52121,4,420,0
26,68503,2,792,0
51,91279,3,575,1
23,36494,0,328,1
39,64185,0,543,0
69,29678,2,620,0
55,57632,3,651,0
51,66235,4,831,1
47,21648,3,380,0
32,87917,3,592,0
20,36489,0,593,1
54,97281,1,796,1
67,25818,4,757,1
49,53149,4,359,1
55,47312,0,842,0
44,57124,3,679,1
35,21316,0,623,0
38,90990,3,361,1
20,80046,1,445,0
24,98643,1,661,1
41,89610,2,352,0
43,84042,3,701,0
62,43102,0,748,0
64,51957,0,382,1
56,32872,0,678,0
55,70094,2,757,0
55,67719,4,380,0
