ID,Year,Mileage,EngineSize,FuelType,Transmission,Horsepower,Price
7040,2004,132164,1.8,0,0,403,15174
7041,2022,34154,2.4,0,0,192,83956
7042,2018,42882,2.6,3,1,100,88188
7043,2019,54917,3.1,0,1,172,71833
7044,2013,92488,4.3,0,1,99,77729
7045,2016,25701,2.4,1,1,480,17945
7046,2017,216353,1.3,1,0,388,66758
7047,2020,230943,2.9,0,0,330,30128
7048,2002,78225,5.3,0,0,88,89689
7049,2001,129278,3.5,1,0,373,79794
7050,2000,193564,5.8,0,0,479,23385
7051,2009,12988,3.5,3,1,377,81511
7052,2018,45919,2.4,0,1,424,32941
7053,2016,189498,2.0,3,0,411,96385
7054,2011,193239,4.5,0,0,318,10808
7055,2000,19013,3.7,2,1,215,94399
7056,2011,180185,4.0,0,0,85,18276
7057,2016,144646,4.8,2,1,470,65080
7058,2002,239088,4.6,0,0,475,11568
7059,2010,17838,1.2,0,0,425,52827
7060,2016,234971,5.0,3,0,158,16451
7061,2022,41368,3.7,1,1,292,91370
7062,2002,42228,3.0,1,1,173,5598
7063,2007,190783,3.7,3,0,272,54463
7064,2019,56097,4.1,1,0,68,49747
7065,2003,196845,1.7,2,1,86,63813
7066,2020,169711,3.1,2,1,266,97788
7067,2021,155895,2.7,0,0,150,91627
7068,2006,164582,2.8,2,1,242,74493
7069,2013,139802,1.5,1,0,134,71715
7070,2013,48333,1.8,2,0,282,94124
7071,2003,14435,1.8,0,0,88,13979
7072,2015,48418,2.9,2,1,459,69838
7073,2021,67955,5.5,1,1,91,54505
7074,2000,69507,2.0,3,0,239,69773
7075,2016,61033,3.1,0,0,358,80113
7076,2009,227161,2.6,3,0,355,24887
7077,2021,82972,4.9,2,0,410,65893
7078,2015,112012,1.3,0,1,156,92412
7079,2015,57219,2.0,0,0,206,37279
7080,2007,175549,2.1,2,1,274,59924
7081,2006,230852,6.0,0,0,435,10238
7082,2005,183793,3.9,2,0,67,40272
7083,2015,208300,1.7,3,1,109,65424
7084,2019,156595,2.4,3,1,421,26950
7085,2015,42326,1.8,1,1,191,31374
7086,2006,122626,1.6,1,1,167,88663
7087,2008,183277,5.0,2,1,217,19309
7088,2013,141197,3.5,2,1,241,60071
7089,2010,76735,4.2,3,0,335,96068
7090,2013,114396,2.7,0,1,78,37315
7091,2006,26375,3.8,2,0,206,37106
7092,2000,143783,2.3,0,1,68,33210
7093,2012,173509,2.5,1,1,139,97711
7094,2019,169094,4.3,3,1,159,38034
7095,2002,19182,1.8,2,0,107,50384
7096,2019,103177,4.1,1,0,165,47889
7097,2003,105066,5.3,2,1,89,77157
7098,2010,134401,1.6,1,1,314,76096
7099,2001,98148,5.5,3,0,170,68059
7100,2013,212603,1.4,2,1,159,53424
7101,2011,182022,2.7,2,0,413,24425
7102,2016,113806,4.1,0,1,254,33736
7103,2011,153992,3.8,0,0,208,82983
7104,2011,32144,1.5,2,0,383,63983
7105,2000,130270,5.0,3,1,144,59447
7106,2012,225490,5.9,0,1,448,20484
7107,2013,143637,1.9,2,0,83,80850
7108,2001,98909,5.5,2,1,291,38320
7109,2011,195014,3.8,1,1,367,23936
7110,2020,211632,5.7,3,1,379,75994
7111,2015,165763,1.9,0,1,362,98041
7112,2003,140661,5.0,0,0,198,96270
7113,2007,43799,1.3,1,0,152,93677
7114,2001,207849,5.4,2,0,359,7100
7115,2009,44510,4.4,0,0,266,11243
7116,2008,245085,2.9,2,0,214,67268
7117,2022,97919,2.0,0,1,217,41188
7118,2014,123043,5.1,0,0,69,51114
7119,2012,218438,4.0,2,0,158,22773
7120,2022,170047,2.8,2,1,248,16744
7121,2016,63242,3.2,0,0,451,76999
7122,2015,56546,5.1,1,1,282,60434
7123,2001,233159,2.7,1,0,221,19213
7124,2019,247536,1.4,1,1,233,19465
7125,2019,164339,5.6,1,0,267,41812
7126,2013,218983,2.9,1,0,66,94024
7127,2002,228121,2.7,2,0,91,20322
7128,2022,79939,2.0,0,1,205,5807
7129,2011,131265,5.5,1,1,70,96518
7130,2007,14897,2.1,3,0,470,79345
7131,2001,141235,4.2,0,0,200,87830
7132,2003,242686,5.4,3,1,160,74021
7133,2013,62540,1.2,2,1,353,99981
7134,2015,223987,5.1,0,0,364,85737
7135,2018,40030,3.1,2,1,177,54172
7136,2001,65313,4.3,3,1,417,51520
7137,2011,138070,2.9,0,1,101,10814
7138,2013,39870,4.5,0,1,322,46811
7139,2005,126565,2.3,2,1,343,38470
7140,2012,134703,1.1,0,1,434,7355
7141,2003,170554,5.7,3,1,124,49836
7142,2021,172130,1.1,2,1,466,53325
7143,2017,67255,5.1,3,0,400,60753
7144,2011,102407,1.8,0,1,349,9852
7145,2019,127952,3.0,3,1,137,42384
7146,2021,206002,5.1,0,1,69,61800
7147,2020,191572,2.0,3,1,480,11778
7148,2018,167451,5.3,3,0,118,24567
7149,2007,208859,3.5,1,0,219,55434
7150,2006,119396,2.8,0,0,203,44821
7151,2015,33674,4.3,1,1,354,33948
7152,2018,147662,2.7,1,0,155,27643
7153,2005,172504,2.7,2,0,376,94325
7154,2019,50426,4.7,2,0,268,17247
7155,2020,59584,2.5,3,1,323,88630
7156,2010,228735,2.0,0,1,407,65948
7157,2004,179087,5.0,2,0,144,18609
7158,2015,83251,5.0,1,0,314,30439
7159,2006,79353,3.5,0,1,371,25112
7160,2004,105029,3.6,3,1,295,28079
7161,2010,92990,4.5,3,0,365,11531
7162,2014,14600,3.5,2,1,157,86449
7163,2002,165762,3.1,2,0,342,23262
7164,2004,118286,6.0,2,1,480,95424
7165,2022,43762,1.7,3,0,286,83076
7166,2020,129006,4.0,1,0,78,36795
7167,2004,178571,5.4,2,0,112,62176
7168,2008,229060,4.4,3,0,64,84299
7169,2014,148742,5.4,0,0,287,52625
7170,2002,227759,2.7,3,0,58,27679
7171,2005,27341,2.4,0,1,385,76586
7172,2016,105140,5.3,0,1,371,47865
7173,2020,214895,3.0,1,0,50,41685
7174,2007,94074,4.5,2,1,170,90651
7175,2020,27015,1.7,0,1,58,98549
7176,2010,120180,4.8,2,1,362,37252
7177,2005,206198,3.7,3,0,233,54203
7178,2007,134581,2.3,2,0,197,39550
7179,2009,196269,3.5,3,1,287,71470
7180,2002,59849,4.5,0,1,426,52688
7181,2022,124719,1.1,1,0,307,93313
7182,2013,25852,4.2,0,0,306,35369
7183,2022,65361,3.7,3,1,379,75227
7184,2013,121794,2.1,0,1,359,52938
7185,2009,162330,4.8,1,1,68,65875
7186,2011,244938,2.5,2,1,67,87418
7187,2005,72355,2.4,3,1,329,97271
7188,2011,182580,3.4,2,1,176,61422
7189,2022,208856,4.4,1,1,357,96147
7190,2013,134773,5.6,0,1,263,52913
7191,2001,212800,1.7,1,1,325,49263
7192,2008,37410,3.0,3,0,444,68991
7193,2009,150967,1.3,3,0,378,98638
7194,2016,213014,4.8,0,0,256,72208
7195,2016,43924,3.2,3,1,237,25018
7196,2002,122622,4.5,1,1,65,98333
7197,2018,247911,2.6,3,0,190,93200
7198,2000,80831,5.2,2,1,486,63483
7199,2011,153336,3.7,1,1,55,95047
7200,2006,38038,5.7,1,0,330,18886
7201,2003,245530,1.4,3,0,368,51475
7202,2009,126936,3.6,0,0,224,25250
7203,2012,19136,4.8,0,1,64,14331
7204,2001,23213,4.0,0,0,359,71545
7205,2009,218680,1.1,3,0,476,29904
7206,2020,118546,5.9,3,1,177,46434
7207,2021,242661,2.5,3,0,63,79523
7208,2003,37431,2.2,1,1,298,45994
7209,2017,52290,3.4,1,1,83,64754
7210,2004,208611,3.7,3,1,435,5165
7211,2018,226607,4.8,0,1,69,8679
7212,2001,106815,3.0,2,1,299,32304
7213,2011,140374,3.2,0,0,411,67274
7214,2016,52747,3.7,1,0,321,36415
7215,2009,85974,3.0,1,1,244,79114
7216,2001,89763,5.6,0,1,287,8037
7217,2005,210280,5.3,0,0,463,10088
7218,2007,139132,3.3,1,0,152,6698
7219,2018,82994,1.0,1,1,356,39831
7220,2010,225147,5.5,3,0,292,6191
7221,2011,79015,1.6,2,1,264,91852
7222,2008,155959,2.2,3,1,292,12175
7223,2001,10051,1.8,3,0,436,94525
7224,2007,77695,1.9,0,1,126,43560
7225,2010,210998,5.0,0,1,433,76090
7226,2020,226643,3.9,2,0,484,66751
7227,2003,38491,5.8,3,0,170,68205
7228,2009,26080,2.2,3,0,351,44443
7229,2020,44880,3.4,1,1,89,81851
7230,2019,201037,5.9,1,0,78,54032
7231,2015,121056,5.1,2,1,456,29896
7232,2007,57361,4.6,0,1,281,99785
7233,2003,97685,1.9,1,1,194,50330
7234,2009,90875,4.8,2,1,298,92951
7235,2011,104841,2.7,3,0,142,34124
7236,2013,207962,3.7,2,1,374,47999
7237,2015,212228,4.0,2,0,134,96411
7238,2021,210362,4.0,1,0,371,26354
7239,2017,157665,4.6,1,0,295,64021
7240,2020,157239,4.3,3,0,456,55892
7241,2021,98091,1.3,3,0,124,22498
7242,2020,43005,3.3,3,0,200,81706
7243,2011,247903,4.3,2,0,184,59905
7244,2017,75471,2.5,2,0,476,59689
7245,2006,136718,2.6,1,0,239,60963
7246,2019,116379,1.6,3,1,83,55594
7247,2022,60728,3.1,1,0,407,74006
7248,2006,149763,5.9,3,1,154,68746
7249,2008,19756,2.4,3,1,418,61218
7250,2000,133670,3.7,1,1,100,52107
7251,2005,46308,4.7,1,0,221,71965
7252,2005,74079,1.1,1,0,119,84940
7253,2021,75524,5.5,3,1,257,91888
7254,2011,201538,2.9,2,0,488,63598
7255,2021,19327,5.3,1,1,371,26270
7256,2011,169592,1.2,1,0,145,63326
7257,2009,184380,1.7,2,0,107,38676
7258,2022,115561,2.6,2,1,169,43459
7259,2005,104436,2.7,0,0,220,85154
7260,2016,26533,5.2,1,0,160,5630
7261,2018,107417,1.1,0,1,110,20665
7262,2017,103318,4.2,0,1,305,12159
7263,2005,185560,1.7,2,0,471,13142
7264,2018,208232,5.1,3,0,205,6291
7265,2009,50429,4.9,3,1,234,81937
7266,2007,192798,3.5,2,1,90,78445
7267,2020,96348,2.1,0,1,250,55907
7268,2005,83065,4.2,0,1,99,80626
7269,2020,161725,1.8,0,0,139,98218
7270,2006,197993,2.0,0,1,286,85805
7271,2000,103396,4.1,1,1,395,23613
7272,2017,23654,6.0,0,1,494,6811
7273,2019,143180,5.5,2,0,374,48275
7274,2011,79483,4.0,0,1,496,44682
7275,2015,17899,3.7,0,0,426,5769
7276,2009,154444,6.0,2,1,386,70813
7277,2009,178754,3.7,0,0,331,30378
7278,2013,105909,3.1,3,1,203,73844
7279,2019,114971,5.5,2,0,412,79995
7280,2009,208871,2.2,1,0,456,52624
7281,2009,101724,1.5,1,1,229,65246
7282,2010,177655,4.2,2,1,137,84101
7283,2022,39295,1.5,1,0,154,34456
7284,2001,207185,2.9,1,1,122,30229
7285,2019,90565,3.1,1,1,421,78971
7286,2007,59574,3.7,2,0,437,78658
7287,2022,111067,6.0,0,1,306,53743
7288,2006,206006,2.1,1,1,183,44971
7289,2007,40066,2.9,3,1,489,98344
7290,2000,224221,1.7,0,1,334,75601
7291,2020,226168,4.0,0,0,285,31175
7292,2001,150017,4.6,1,0,436,47124
7293,2017,39418,3.4,1,0,433,20009
7294,2014,92607,2.2,0,0,158,37644
7295,2000,59874,4.1,1,1,393,72488
7296,2004,122158,3.7,2,0,475,88076
7297,2001,158202,1.9,2,1,186,41823
7298,2019,96257,3.0,1,1,386,51702
7299,2002,140538,3.2,0,0,284,97871
7300,2018,209320,5.9,1,1,108,94361
7301,2017,223699,5.2,3,0,343,53728
7302,2021,222465,4.7,2,1,91,7065
7303,2017,182466,5.4,0,1,297,80747
7304,2013,59635,4.7,3,0,99,16161
7305,2007,123023,5.5,1,1,319,41691
7306,2011,109837,1.3,2,1,431,6383
7307,2020,223161,3.3,3,0,405,54020
7308,2009,27404,4.7,0,0,222,88795
7309,2022,82629,3.9,2,1,338,83700
7310,2019,23156,1.9,1,0,453,88715
7311,2016,196690,2.7,1,1,211,54173
7312,2010,59999,2.6,2,0,116,76896
7313,2001,154857,2.3,3,0,389,61148
7314,2003,189431,2.7,2,1,372,98649
7315,2000,231879,3.6,2,0,375,70004
7316,2014,24694,5.3,2,1,270,93557
7317,2012,177186,4.7,3,0,216,78928
7318,2007,79549,5.2,2,1,220,19315
7319,2003,198302,5.4,0,1,272,14480
7320,2009,42799,3.1,1,0,216,41538
7321,2018,100288,2.7,3,0,418,16552
7322,2017,152228,1.3,0,1,134,7310
7323,2004,151376,5.7,2,0,164,50472
7324,2018,50645,1.3,0,1,349,96121
7325,2022,180010,4.7,3,1,434,19944
7326,2021,198054,2.9,1,1,402,63298
7327,2015,87614,5.7,3,0,99,48100
7328,2000,232686,3.1,2,0,425,26248
7329,2011,143387,5.1,2,1,421,59900
7330,2001,233828,2.4,1,0,367,26342
7331,2020,238339,2.5,3,0,267,52283
7332,2007,108369,4.0,3,0,308,49327
7333,2017,22420,6.0,3,1,185,52531
7334,2015,28312,3.6,0,1,353,41134
7335,2004,31395,5.7,1,0,419,46491
7336,2021,50301,4.9,3,1,145,6376
7337,2012,56972,5.0,1,1,218,21258
7338,2018,73294,3.2,0,1,469,88591
7339,2002,90853,2.9,3,0,362,79606
7340,2007,130135,2.0,0,1,274,47617
7341,2011,189297,5.8,2,1,390,59922
7342,2001,92504,5.8,2,0,395,37793
7343,2010,32854,4.7,2,0,424,16990
7344,2011,131373,2.5,1,1,383,39341
7345,2017,80780,2.2,3,0,476,20647
7346,2012,172001,5.9,3,1,333,70732
7347,2004,116458,1.3,0,0,397,74743
7348,2021,67103,5.2,0,1,390,23062
7349,2011,73620,2.8,2,0,417,15172
7350,2001,99590,3.1,1,1,236,10994
7351,2004,94124,5.2,1,1,423,15035
7352,2006,54590,1.5,0,1,462,26974
7353,2011,110196,2.8,0,1,343,34053
7354,2015,82554,5.8,3,0,467,8218
7355,2022,151693,4.5,3,1,370,17665
7356,2007,127781,4.8,0,1,453,12248
7357,2008,10973,4.8,3,0,331,67478
7358,2014,68786,1.3,0,0,292,7001
7359,2004,114919,2.0,1,1,76,54174
7360,2012,47097,3.5,2,0,200,66775
7361,2004,131403,2.8,0,1,248,63557
7362,2010,44245,3.1,0,0,327,13147
7363,2009,206283,4.9,3,0,480,23712
7364,2019,64841,1.1,0,1,276,60455
7365,2012,35346,4.3,1,1,245,60579
7366,2008,115633,1.0,2,1,270,56290
7367,2020,81980,1.3,3,1,406,92667
7368,2013,100417,3.0,1,1,277,86626
7369,2017,190225,5.2,2,0,116,91499
7370,2014,231454,1.7,3,0,499,9235
7371,2009,86942,3.8,1,0,374,96598
7372,2006,115147,4.4,0,0,387,81819
7373,2007,100975,2.1,3,1,147,28890
7374,2002,15972,3.6,0,0,64,43297
7375,2014,58063,5.6,3,0,431,68470
7376,2015,206560,3.6,2,0,163,72172
7377,2003,140017,1.8,3,0,153,22322
7378,2020,67055,4.1,3,1,477,34897
7379,2005,244481,4.0,1,1,356,79651
7380,2000,205438,1.1,3,0,242,21204
7381,2003,152003,1.5,2,0,263,25504
7382,2010,148774,1.8,1,0,458,27386
7383,2011,94834,1.7,0,0,494,26710
7384,2004,162612,2.3,3,1,194,80153
7385,2022,67450,3.3,2,0,146,62511
7386,2020,238648,2.9,2,1,101,71902
7387,2015,75252,5.5,3,0,107,28618
7388,2012,56904,4.1,3,1,258,18322
7389,2012,62320,5.4,0,0,234,67628
7390,2016,41000,3.6,0,1,215,78867
7391,2006,105341,1.4,0,1,118,68968
7392,2007,12599,3.3,0,1,172,47245
7393,2012,97636,5.1,0,0,86,13697
7394,2022,237117,2.0,0,0,284,71373
7395,2015,241611,1.5,1,1,124,55091
7396,2003,225791,2.6,1,1,157,9308
7397,2007,197237,2.9,2,0,467,93408
7398,2015,199927,2.5,1,0,340,5558
7399,2020,244849,1.7,3,1,493,64427
7400,2009,10018,2.3,3,0,344,70105
7401,2011,141930,4.4,3,1,223,79795
7402,2011,167064,2.9,2,0,167,20254
7403,2004,173652,4.2,1,0,193,29982
7404,2015,80916,3.7,3,1,393,73642
7405,2000,176872,3.7,1,0,208,35012
7406,2008,129193,2.2,3,0,319,63064
7407,2011,68770,3.6,0,0,290,9261
7408,2004,196013,1.1,1,1,96,61499
7409,2021,225523,3.2,1,1,465,74121
7410,2019,246847,3.9,3,0,412,40262
7411,2021,47487,1.9,1,1,382,14693
7412,2002,154015,2.3,0,0,151,61672
7413,2004,244239,2.1,3,1,322,83358
7414,2001,112342,1.4,0,1,429,13221
7415,2013,71457,2.7,3,0,173,65178
7416,2001,28836,5.9,1,0,233,38446
7417,2012,111150,2.8,3,0,213,29799
7418,2006,247440,3.3,2,1,422,97265
7419,2009,21394,4.3,3,0,219,18851
7420,2012,82158,4.2,1,0,131,61776
7421,2015,134660,5.7,0,0,196,91076
7422,2013,120599,5.3,0,1,184,11319
7423,2010,35280,5.0,2,1,360,96598
7424,2009,134221,5.8,3,1,207,52711
7425,2005,87318,2.2,3,0,381,76820
7426,2003,142231,4.1,0,0,252,41949
7427,2020,80162,5.4,0,1,169,41327
7428,2000,164512,4.1,1,0,78,8466
7429,2006,243098,5.9,2,1,211,66792
7430,2008,218238,1.5,0,1,211,98911
7431,2007,62712,3.2,3,1,391,22831
7432,2004,119578,5.9,0,1,51,77811
7433,2018,188728,2.9,1,1,460,83002
7434,2009,147661,4.7,3,0,96,69463
7435,2010,58241,1.2,1,0,149,39717
7436,2014,33233,4.5,1,1,273,52742
7437,2005,176083,5.7,1,0,106,9509
7438,2014,18177,2.9,2,1,171,96061
7439,2004,175600,1.1,3,0,194,54926
7440,2018,124506,1.1,3,1,403,30666
7441,2021,244818,5.5,1,0,203,54630
7442,2018,71351,4.6,2,1,430,63505
7443,2009,101908,1.5,0,1,187,96196
7444,2011,197903,1.3,3,1,88,74496
7445,2021,61827,5.0,0,1,314,37357
7446,2003,164580,5.0,3,1,330,22700
7447,2017,196005,1.6,1,0,197,5014
7448,2015,90501,2.5,3,1,64,95161
7449,2007,78772,4.9,1,0,281,90417
7450,2003,25611,3.6,3,1,162,52859
7451,2022,163354,5.8,1,1,396,54274
7452,2011,51003,3.4,0,0,188,91677
7453,2001,222437,4.4,0,1,193,72454
7454,2003,215288,3.5,0,1,455,95782
7455,2004,152412,5.7,3,1,495,57195
7456,2002,106629,3.0,2,1,201,15492
7457,2008,96643,2.1,0,1,291,18643
7458,2020,84684,2.6,3,1,469,64163
7459,2017,118610,5.3,1,0,451,21324
7460,2010,130332,3.5,2,1,197,34917
7461,2002,93035,2.8,2,0,313,73303
7462,2022,28165,3.7,2,1,320,85146
7463,2001,119322,1.7,0,1,126,32127
7464,2008,231834,1.0,0,0,430,50055
7465,2013,159332,2.4,0,0,127,21942
7466,2003,64515,4.0,0,1,352,15866
7467,2008,231524,4.6,1,0,265,15135
7468,2012,119446,5.1,3,1,168,19858
7469,2017,40480,5.6,2,1,278,71124
7470,2014,193599,3.1,3,1,201,39121
7471,2009,69789,4.7,2,0,352,92260
7472,2015,192974,1.4,2,0,67,22973
7473,2011,42191,1.3,2,0,465,62402
7474,2019,69488,1.6,2,0,219,78361
7475,2004,216154,3.2,1,1,145,41483
7476,2001,177116,2.1,1,0,214,29783
7477,2009,190672,2.4,2,0,82,23769
7478,2000,97457,4.2,2,0,434,65628
7479,2006,189848,2.8,0,1,289,38077
7480,2016,112476,3.8,2,1,397,27936
7481,2015,153908,3.1,3,1,460,72197
7482,2002,84525,1.8,1,0,322,7185
7483,2013,62648,1.4,3,1,95,40206
7484,2009,23740,2.2,0,1,128,77061
7485,2021,105716,1.3,1,1,400,14972
7486,2006,154174,4.1,0,0,211,26184
7487,2016,221965,5.0,0,0,308,39656
7488,2005,192406,2.7,3,1,105,51590
7489,2022,139677,2.9,2,1,189,86170
7490,2021,123917,5.1,1,1,75,69134
7491,2003,171327,2.1,1,1,201,20854
7492,2016,111630,1.6,2,1,365,25941
7493,2008,35221,3.5,3,0,107,20397
7494,2003,73265,4.2,0,1,496,14862
7495,2006,10719,4.0,3,1,275,90058
7496,2022,224514,4.6,0,1,313,97746
7497,2001,164212,1.3,1,0,300,80353
7498,2016,196851,3.1,2,0,253,25069
7499,2007,142141,2.2,2,1,75,37258
7500,2022,64714,4.8,1,0,415,50660
7501,2014,83285,5.4,0,0,491,16275
7502,2014,22935,2.4,3,0,471,48000
7503,2007,244263,1.5,0,1,98,72754
7504,2015,129362,2.3,2,1,348,77582
7505,2018,54035,1.5,3,1,492,86245
7506,2010,136687,2.6,3,1,260,90225
7507,2001,106256,3.7,0,1,70,63873
7508,2022,169009,5.9,0,0,446,36695
7509,2016,28540,3.0,0,0,404,95668
7510,2015,83480,2.1,3,0,436,11680
7511,2014,58702,1.8,1,1,138,90379
7512,2012,88283,1.9,3,0,465,63809
7513,2014,217113,2.0,2,1,326,18760
7514,2003,218305,4.8,1,1,63,96005
7515,2015,177979,1.3,1,0,185,41713
7516,2011,156293,6.0,0,0,56,5194
7517,2003,64781,3.6,3,1,277,9251
7518,2002,17087,3.7,2,0,148,25589
7519,2021,228070,2.8,3,0,236,8530
7520,2016,32789,4.5,0,0,179,72236
7521,2021,197095,3.4,3,1,374,53456
7522,2017,174472,2.6,2,1,221,80836
7523,2017,143271,2.3,0,0,115,66407
7524,2022,188388,5.6,3,0,67,91652
7525,2016,97273,2.5,2,1,256,8890
7526,2011,193134,3.2,2,1,193,62118
7527,2022,125310,2.8,0,1,317,9692
7528,2020,212681,1.4,0,1,413,85592
7529,2003,157816,1.9,1,0,365,50043
7530,2011,217167,1.9,1,1,359,57969
7531,2022,196589,4.5,2,1,89,22370
7532,2021,108231,3.0,0,0,220,79011
7533,2020,189937,4.9,0,0,199,63106
7534,2019,215009,4.5,3,0,53,73774
7535,2014,218267,2.0,3,1,326,92744
7536,2022,248498,3.8,3,1,456,95690
7537,2015,23894,4.7,3,0,219,63062
7538,2004,170232,4.2,1,1,396,89515
7539,2020,63095,4.0,3,1,346,13574
7540,2014,39272,4.7,0,1,449,77477
7541,2016,64021,1.3,2,0,145,11492
7542,2017,231120,4.7,2,0,85,63134
7543,2004,43645,2.4,2,1,171,64332
7544,2012,122079,3.9,1,1,322,33334
7545,2018,31179,2.2,2,1,231,24978
7546,2012,20691,5.2,1,1,396,96666
7547,2017,139436,3.4,1,1,440,98373
7548,2013,222718,4.2,2,0,423,48079
7549,2003,241899,5.0,1,0,474,74930
7550,2003,55311,5.5,3,1,407,49924
7551,2019,105381,4.7,3,0,111,22032
7552,2019,180110,1.7,3,1,167,83808
7553,2018,34967,5.3,1,1,389,66901
7554,2012,38478,4.1,3,1,301,50342
7555,2011,196847,4.0,2,0,362,30408
7556,2006,211696,5.6,2,0,148,20005
7557,2011,50332,2.2,1,0,338,46160
7558,2020,148138,2.2,1,0,300,39279
7559,2003,49313,3.6,3,0,75,32164
7560,2001,77857,4.8,0,0,137,95206
7561,2001,55900,3.2,2,1,329,5130
7562,2004,231141,4.2,0,1,336,66174
7563,2022,231117,3.3,3,1,332,16810
7564,2009,136861,4.1,1,1,98,34633
7565,2009,51098,5.1,3,0,122,51376
7566,2008,18294,1.9,0,0,243,78841
7567,2012,203652,4.5,3,1,247,52568
7568,2006,179173,4.9,1,0,464,57313
7569,2004,166131,3.2,0,0,202,89765
7570,2009,106784,2.6,3,0,65,64990
7571,2009,50626,1.1,1,0,158,96402
7572,2005,30703,5.0,3,0,439,45480
7573,2018,113693,2.6,3,0,136,53421
7574,2020,202489,2.8,1,1,416,57740
7575,2007,200300,2.7,1,0,170,72831
7576,2000,144277,3.5,3,0,246,67002
7577,2016,176001,4.5,2,1,194,47560
7578,2006,224456,4.9,3,1,58,8267
7579,2013,174483,3.0,1,1,395,79937
7580,2020,221594,4.3,2,1,495,79213
7581,2020,21628,4.6,1,1,318,71212
7582,2016,113655,2.5,3,1,440,82958
7583,2008,211161,1.5,0,1,289,46982
7584,2016,16518,5.5,1,1,67,95683
7585,2004,179563,4.4,1,1,150,12482
7586,2019,149018,4.2,0,0,94,43281
7587,2007,10610,1.3,1,0,457,54952
7588,2005,210910,5.1,1,1,488,72405
7589,2010,44311,3.8,1,1,337,22315
7590,2018,136419,5.2,0,1,56,67830
7591,2003,240842,5.9,3,0,325,71341
7592,2017,51876,5.8,1,1,286,67707
7593,2000,221264,5.3,2,0,427,15038
7594,2012,245612,1.1,3,0,452,20773
7595,2013,60333,5.4,3,0,415,62113
7596,2000,192370,1.4,2,0,239,85222
7597,2010,94192,5.3,2,1,63,49841
7598,2016,51811,2.4,2,1,465,48438
7599,2003,80072,4.1,0,1,314,93652
7600,2011,125407,1.2,1,1,405,36698
7601,2009,52974,4.9,3,1,226,6615
7602,2005,160928,1.6,2,0,139,45316
7603,2000,243018,3.1,1,0,142,39265
7604,2006,185902,5.1,1,1,65,6916
7605,2020,91983,4.5,0,0,272,65177
7606,2015,55823,1.0,3,0,201,76432
7607,2013,108863,3.0,1,1,463,18783
7608,2022,110037,1.2,2,0,185,47606
7609,2019,215469,4.4,2,0,267,97519
7610,2019,226886,5.8,0,1,384,96920
7611,2005,77078,4.3,2,0,299,45835
7612,2021,117767,2.1,2,1,419,33982
7613,2004,77951,2.8,0,0,187,62653
7614,2020,119287,5.9,0,0,469,33571
7615,2017,153977,2.1,2,1,73,40838
7616,2014,31601,3.8,3,0,290,63791
7617,2005,113691,3.0,3,0,185,93840
7618,2018,228171,4.8,0,1,50,52779
7619,2000,182027,5.3,3,0,294,69135
7620,2000,213251,2.7,3,0,379,20549
7621,2012,58435,4.3,3,1,160,42115
7622,2002,165116,3.7,0,1,407,10592
7623,2009,21246,2.4,3,0,466,50872
7624,2020,12458,2.4,2,0,80,17505
7625,2002,199579,3.7,2,1,279,10377
7626,2008,16028,1.8,0,0,126,81446
7627,2007,244823,5.1,3,1,111,70611
7628,2002,129247,1.3,1,0,84,90778
7629,2012,61901,1.5,1,1,221,60652
7630,2005,241324,2.7,2,1,224,68040
7631,2012,147378,1.6,2,1,465,65347
7632,2022,116555,3.4,1,1,496,81093
7633,2019,247468,3.0,0,0,71,70211
7634,2019,37678,4.6,3,0,184,79849
7635,2011,100444,5.8,1,1,183,60942
7636,2012,22363,4.8,3,1,474,69332
7637,2001,155138,1.9,1,1,61,44107
7638,2020,73804,5.7,2,0,473,88686
7639,2022,124433,3.0,3,1,491,57190
7640,2015,58544,3.4,0,0,436,59155
7641,2022,108247,3.1,3,0,149,65385
7642,2005,10189,2.4,3,1,92,50659
7643,2018,21752,5.5,1,0,379,99200
7644,2020,17482,2.7,0,0,313,88406
7645,2012,26679,3.9,2,1,250,17850
7646,2016,133056,2.2,3,0,190,46476
7647,2022,231160,5.0,3,1,233,58551
7648,2008,10799,4.9,1,0,299,89948
7649,2016,231989,2.5,2,1,196,52527
7650,2001,131691,4.4,1,0,328,57066
7651,2018,151006,4.5,0,0,348,20444
7652,2018,67558,3.8,2,0,329,29871
7653,2006,69223,4.0,0,1,436,6988
7654,2021,225692,3.9,1,0,274,49429
7655,2009,51556,1.4,2,0,264,91497
7656,2009,150981,4.4,0,0,447,51857
7657,2019,101467,3.3,0,1,466,75481
7658,2008,120719,3.2,1,1,392,28781
7659,2016,101404,5.3,2,1,204,66232
7660,2014,53558,1.1,0,0,189,35711
7661,2001,220454,2.3,3,0,95,29543
7662,2003,228865,1.6,2,1,160,95256
7663,2018,169085,1.2,2,1,248,82525
7664,2016,113018,2.4,3,0,277,89952
7665,2004,163947,5.9,2,0,351,76602
7666,2006,231325,2.4,2,0,131,56407
7667,2017,21408,4.3,3,1,193,46405
7668,2020,45607,1.6,1,0,107,75045
7669,2021,71684,4.0,0,1,191,65214
7670,2006,177353,5.9,3,1,390,45171
7671,2016,37326,2.5,2,1,476,51121
7672,2006,23601,5.2,0,1,74,71690
7673,2003,134594,6.0,0,0,151,42566
